4294966354,D,B,0,0.996,1
4294966355,U,B,2,0.992,9
4294966356,D,B,0,0.995,1
4294966356,D,B,0,0.994,10
4294966357,D,B,0,0.992,9
4294966358,U,B,1,0.990,1
4294966359,U,S,1,1.001,9
4294966360,I,B,0,0.992,2
4294966360,I,B,0,0.993,1
4294966361,I,S,0,0.999,8
4294966361,I,S,0,0.998,3
4294966362,D,B,0,0.993,1
4294966362,D,B,0,0.992,2
4294966363,I,B,0,0.992,6
4294966364,U,S,1,0.999,7
4294966365,I,S,0,0.997,3
4294966366,U,S,1,0.998,4
4294966367,U,B,1,0.991,9
4294966368,U,B,3,0.989,11
4294966369,U,B,0,0.992,5
4294966370,I,S,0,0.996,10
4294966370,I,S,0,0.995,8
4294966371,I,S,0,0.994,5
4294966371,I,S,0,0.993,6
4294966372,U,S,0,0.993,7
4294966373,D,B,0,0.992,5
4294966374,U,S,1,0.994,4
4294966375,D,S,0,0.993,7
4294966375,D,S,0,0.994,4
4294966376,D,S,2,0.997,3
4294966377,U,B,4,0.987,5
4294966378,D,S,0,0.995,8
4294966378,D,S,0,0.996,10
4294966379,U,S,3,1.001,10
4294966380,D,B,0,0.991,9
4294966380,D,B,0,0.990,1
4294966381,U,S,0,0.998,8
4294966382,I,S,0,0.997,8
4294966383,U,B,2,0.987,4
4294966384,I,S,0,0.996,2
4294966384,I,S,0,0.995,10
4294966385,D,S,0,0.995,10
4294966385,I,B,0,0.990,3
4294966386,D,B,0,0.990,3
4294966386,D,B,0,0.989,11
4294966387,D,B,2,0.986,4
4294966388,I,S,0,0.995,2
4294966388,I,S,0,0.994,3
4294966389,D,S,2,0.996,2
4294966390,I,S,0,0.993,10
4294966390,I,S,0,0.992,5
4294966391,D,S,0,0.992,5
4294966391,D,S,0,0.993,10
4294966392,I,B,0,0.989,2
4294966393,I,S,0,0.993,5
4294966393,I,S,0,0.992,3
4294966394,I,S,0,0.991,4
4294966394,I,S,0,0.990,7
4294966395,I,B,3,0.986,3
4294966396,U,S,2,0.992,4
4294966397,U,S,0,0.990,8
4294966398,U,S,2,0.992,3
4294966399,D,B,0,0.989,2
4294966399,D,B,0,0.988,1
4294966400,D,B,0,0.987,4
4294966401,I,B,0,0.987,8
4294966402,I,S,0,0.989,5
4294966402,I,S,0,0.988,7
4294966403,D,S,0,0.988,7
4294966403,I,B,0,0.988,10
4294966404,D,B,0,0.988,10
4294966404,D,B,0,0.987,8
4294966405,D,S,0,0.989,5
4294966406,D,B,0,0.986,3
4294966407,D,S,0,0.990,8
4294966407,D,S,0,0.991,4
4294966408,I,B,0,0.986,8
4294966409,D,S,0,0.992,3
4294966409,I,B,0,0.987,7
4294966410,D,B,0,0.987,7
4294966410,D,B,0,0.986,8
4294966411,D,B,4,0.981,8
4294966412,I,S,0,0.992,8
4294966413,U,S,4,0.996,3
4294966414,I,B,0,0.986,8
4294966415,I,S,0,0.991,4
4294966416,D,B,0,0.986,8
4294966417,I,B,0,0.986,4
4294966418,D,S,0,0.991,4
4294966418,D,S,0,0.992,8
4294966419,U,S,4,0.997,6
4294966420,D,S,0,0.993,9
4294966421,I,S,0,0.993,8
4294966421,I,S,0,0.992,2
4294966422,U,S,0,0.992,3
4294966423,U,S,4,0.996,4
4294966424,I,B,0,0.987,2
4294966424,I,B,0,0.988,4
4294966425,I,B,0,0.989,7
4294966426,D,S,1,0.993,8
4294966427,D,B,0,0.989,7
4294966427,I,S,0,0.991,3
4294966428,D,B,0,0.988,4
4294966428,I,S,0,0.990,6
4294966429,I,S,3,0.993,10
4294966430,I,B,0,0.988,7
4294966431,D,S,2,0.992,3
4294966432,D,B,0,0.988,7
4294966433,D,S,3,0.994,2
4294966434,D,B,0,0.987,2
4294966434,D,B,0,0.986,4
4294966435,I,B,0,0.986,7
4294966436,D,S,0,0.990,6
4294966436,D,S,0,0.991,3
4294966437,I,B,0,0.987,10
4294966438,U,S,2,0.996,7
4294966439,I,B,0,0.988,10
4294966439,I,B,0,0.989,4
4294966440,D,S,0,0.993,10
4294966441,D,B,0,0.989,4
4294966441,D,B,0,0.988,10
4294966442,D,S,0,0.995,10
4294966442,I,B,0,0.988,6
4294966443,D,S,2,0.998,6
4294966444,I,S,0,0.995,6
4294966444,I,S,0,0.994,3
4294966445,I,S,0,0.993,10
4294966446,D,S,0,0.993,10
4294966446,I,B,0,0.989,10
4294966447,D,B,0,0.989,10
4294966447,D,B,0,0.988,6
4294966448,D,B,0,0.987,10
4294966449,U,B,0,0.986,6
4294966450,U,B,0,0.986,7
4294966451,I,S,0,0.993,8
4294966452,D,S,0,0.993,8
4294966452,D,S,0,0.994,3
4294966453,I,B,0,0.987,4
4294966454,I,S,0,0.994,5
4294966455,I,S,0,0.993,2
4294966456,I,S,0,0.992,3
4294966457,U,S,3,0.995,7
4294966458,D,S,3,0.995,7
4294966459,I,S,0,0.991,7
4294966459,I,S,0,0.990,8
4294966460,D,S,1,0.991,7
4294966461,I,S,0,0.989,5
4294966462,I,B,0,0.988,8
4294966463,D,B,0,0.988,8
4294966463,D,B,0,0.987,4
4294966464,D,S,0,0.989,5
4294966465,I,B,0,0.987,7
4294966465,I,B,0,0.988,9
4294966466,U,B,4,0.984,2
4294966467,U,B,0,0.988,8
4294966468,D,S,0,0.990,8
4294966469,D,S,2,0.994,5
4294966470,U,S,0,0.992,2
4294966471,D,S,0,0.992,2
4294966471,I,B,0,0.989,2
4294966472,U,B,3,0.986,6
4294966473,I,S,0,0.992,3
4294966473,I,S,0,0.991,3
4294966474,D,B,1,0.988,8
4294966475,D,S,0,0.991,3
4294966475,I,B,0,0.990,7
4294966476,D,B,4,0.985,3
4294966477,I,B,0,0.991,3
4294966478,D,B,0,0.991,3
4294966478,D,B,0,0.990,7
4294966479,U,S,4,0.997,11
4294966480,D,S,0,0.992,3
4294966481,I,B,1,0.988,5
4294966482,D,B,0,0.989,2
4294966483,I,S,0,0.992,9
4294966484,D,S,0,0.992,9
4294966484,D,S,0,0.993,2
4294966485,I,S,0,0.994,1
4294966486,D,S,3,0.997,11
4294966487,D,S,0,0.994,1
4294966488,D,B,0,0.988,5
4294966489,D,B,1,0.986,6
4294966490,I,B,1,0.986,8
4294966491,D,S,0,0.995,2
4294966492,D,B,4,0.983,6
4294966493,U,S,0,0.996,9
4294966494,I,B,0,0.988,6
4294966494,I,B,0,0.989,7
4294966495,D,S,4,1.001,1
4294966496,D,B,0,0.989,7
4294966497,I,B,0,0.989,10
4294966497,I,B,0,0.990,9
4294966498,U,B,0,0.990,8
4294966499,U,S,0,0.996,10
4294966500,D,S,0,0.996,10
4294966500,D,S,0,0.998,7
4294966501,I,B,0,0.991,1
4294966502,U,S,1,1.000,1
4294966503,U,S,3,1.003,8
4294966504,I,S,0,0.998,9
4294966505,D,B,0,0.991,1
4294966506,D,S,1,0.999,7
4294966507,D,S,0,0.998,9
4294966507,D,S,0,1.000,1
4294966508,I,B,0,0.991,7
4294966508,I,B,0,0.992,3
4294966509,U,S,1,1.003,7
4294966510,U,B,2,0.990,7
4294966511,D,S,3,1.005,7
4294966512,I,B,0,0.993,10
4294966512,I,B,0,0.994,3
4294966513,U,B,2,0.992,4
4294966514,U,B,0,0.994,4
4294966515,D,B,0,0.994,4
4294966516,D,S,1,1.003,7
4294966517,D,B,4,0.989,7
4294966518,U,S,0,1.002,11
4294966519,U,B,0,0.993,9
4294966520,U,B,0,0.993,8
4294966521,U,S,1,1.004,8
4294966522,D,S,0,1.002,11
4294966523,D,B,4,0.988,8
4294966524,U,S,2,1.007,2
4294966525,U,S,0,1.004,9
4294966526,I,B,0,0.994,10
4294966526,I,B,0,0.995,1
4294966527,U,S,0,1.004,10
4294966528,I,B,0,0.996,7
4294966528,I,B,0,0.997,5
4294966529,U,B,0,0.997,4
4294966530,D,B,1,0.996,7
4294966531,I,B,0,0.998,7
4294966531,I,B,0,0.999,10
4294966532,U,S,2,1.007,1
4294966533,I,S,0,1.003,1
4294966534,I,S,0,1.002,3
4294966534,I,S,0,1.001,8
4294966535,I,B,0,1.000,4
4294966536,U,S,1,1.002,4
4294966537,D,B,3,0.997,4
4294966538,U,B,0,1.000,5
4294966539,D,S,4,1.006,6
4294966540,D,B,0,1.000,5
4294966541,D,S,0,1.001,8
4294966541,D,S,0,1.002,4
4294966542,I,S,0,1.002,5
4294966542,I,S,0,1.001,10
4294966543,I,S,0,1.000,10
4294966544,U,B,2,0.995,2
4294966545,D,S,0,1.000,10
4294966545,D,S,0,1.001,10
4294966546,D,B,0,0.999,10
4294966546,D,B,0,0.998,7
4294966547,D,B,1,0.994,1
4294966548,D,S,0,1.002,5
4294966549,U,B,0,0.995,3
4294966550,I,S,0,1.002,7
4294966551,D,S,0,1.002,7
4294966551,D,S,0,1.003,1
4294966552,I,B,1,0.994,10
4294966553,I,B,0,0.996,3
4294966553,I,B,0,0.997,10
4294966554,D,B,1,0.996,3
4294966555,I,B,1,0.996,7
4294966556,I,B,0,0.998,9
4294966557,U,B,1,0.997,9
4294966558,U,S,0,1.004,11
4294966559,D,S,0,1.004,11
4294966560,I,B,0,0.999,2
4294966560,I,B,0,1.000,2
4294966561,I,B,0,1.001,7
4294966561,I,B,0,1.002,7
4294966562,I,S,0,1.004,3
4294966563,I,S,0,1.003,6
4294966564,D,S,2,1.005,8
4294966565,I,S,2,1.005,8
4294966566,U,S,1,1.004,2
4294966567,D,S,1,1.004,2
4294966568,D,B,2,1.000,2
4294966569,D,B,0,1.002,7
4294966570,U,S,4,1.008,8
4294966571,D,B,2,0.998,9
4294966572,I,B,2,0.998,2
4294966573,D,S,0,1.003,6
4294966573,D,S,0,1.005,8
4294966574,D,S,0,1.006,7
4294966574,D,S,0,1.007,1
4294966575,U,S,2,1.010,6
4294966576,U,S,0,1.008,9
4294966577,I,S,0,1.007,8
4294966577,I,S,0,1.006,5
4294966578,D,B,3,0.997,10
4294966579,D,S,0,1.006,5
4294966580,U,B,4,0.995,5
4294966581,D,B,0,1.001,7
4294966581,D,B,0,0.999,2
4294966582,I,B,1,0.997,4
4294966583,I,S,0,1.006,9
4294966584,I,B,0,0.999,7
4294966585,D,B,0,0.999,7
4294966585,D,B,0,0.998,2
4294966586,U,S,0,1.006,8
4294966587,D,B,0,0.997,4
4294966587,I,S,0,1.005,9
4294966588,U,S,0,1.005,8
4294966589,I,B,0,0.997,10
4294966589,I,B,0,0.998,4
4294966590,U,B,1,0.997,9
4294966591,I,S,0,1.004,4
4294966591,I,S,0,1.003,3
4294966592,U,S,4,1.007,7
4294966593,D,S,2,1.005,8
4294966594,I,S,0,1.002,10
4294966595,D,S,0,1.002,10
4294966595,D,S,0,1.003,3
4294966596,I,S,0,1.003,10
4294966596,I,S,0,1.002,5
4294966597,D,S,0,1.002,5
4294966597,D,S,0,1.003,10
4294966598,I,S,0,1.003,10
4294966598,I,S,0,1.002,4
4294966599,U,B,2,0.996,10
4294966600,D,B,4,0.994,1
4294966601,I,S,3,1.005,5
4294966602,U,B,0,0.998,5
4294966603,I,S,0,1.001,1
4294966604,D,B,3,0.995,5
4294966605,D,S,0,1.001,1
4294966606,D,B,0,0.998,5
4294966606,D,B,0,0.997,9
4294966607,D,B,0,0.996,10
4294966607,D,B,0,0.993,7
4294966608,D,B,1,0.991,9
4294966609,U,S,0,1.002,3
4294966610,I,B,1,0.991,4
4294966611,D,S,0,1.002,3
4294966611,I,B,0,0.993,5
4294966612,D,S,0,1.003,10
4294966613,D,S,0,1.004,4
4294966613,D,S,0,1.005,5
4294966614,U,S,4,1.010,5
4294966615,D,B,0,0.993,5
4294966616,I,S,0,1.005,5
4294966617,D,B,4,0.988,6
4294966618,I,B,0,0.993,3
4294966618,I,B,0,0.994,3
4294966619,U,S,0,1.005,4
4294966620,U,S,0,1.005,3
4294966621,D,S,0,1.005,3
4294966622,U,S,0,1.006,7
4294966623,I,S,0,1.005,8
4294966623,I,S,0,1.004,3
4294966624,I,B,0,0.995,2
4294966625,I,S,0,1.003,1
4294966626,D,B,0,0.995,2
4294966626,D,B,0,0.994,3
4294966627,U,B,0,0.993,4
4294966628,U,S,0,1.003,2
4294966629,U,S,1,1.004,4
4294966630,D,S,0,1.003,2
4294966630,I,B,0,0.994,2
4294966631,D,B,0,0.994,2
4294966631,D,B,0,0.993,4
4294966632,U,B,2,0.990,8
4294966633,D,B,0,0.992,2
4294966633,I,S,0,1.003,6
4294966634,D,S,0,1.003,6
4294966635,D,S,1,1.005,8
4294966636,U,S,0,1.004,5
4294966637,U,S,1,1.006,8
4294966638,I,B,0,0.992,9
4294966638,I,B,0,0.993,7
4294966639,I,S,0,1.003,6
4294966639,I,S,0,1.002,1
4294966640,D,B,0,0.993,7
4294966641,U,B,4,0.988,2
4294966642,D,B,0,0.992,9
4294966642,D,B,0,0.991,4
4294966643,U,S,0,1.002,2
4294966644,I,S,0,1.001,5
4294966644,I,S,0,1.000,5
4294966645,I,S,0,0.999,10
4294966645,I,S,0,0.998,4
4294966646,D,B,0,0.990,8
4294966647,D,B,2,0.987,2
4294966648,D,B,0,0.989,7
4294966649,U,S,0,0.998,5
4294966650,D,B,0,0.988,2
4294966651,U,B,1,0.985,5
4294966652,I,B,0,0.987,9
4294966653,I,B,0,0.988,6
4294966654,U,B,0,0.988,7
4294966655,I,B,0,0.989,2
4294966655,I,B,0,0.990,2
4294966656,I,B,0,0.991,4
4294966657,D,B,0,0.991,4
4294966657,D,B,0,0.990,2
4294966658,I,B,0,0.990,1
4294966659,I,S,0,0.997,5
4294966660,D,S,0,0.997,5
4294966661,I,S,0,0.997,3
4294966662,D,S,0,0.997,3
4294966663,I,S,0,0.997,10
4294966664,I,B,0,0.991,2
4294966665,D,S,3,1.000,5
4294966666,D,B,4,0.987,9
4294966667,I,S,0,0.996,5
4294966667,I,S,0,0.995,4
4294966668,D,B,0,0.991,2
4294966669,D,S,4,0.999,10
4294966670,I,B,0,0.991,3
4294966670,I,B,0,0.992,10
4294966671,D,S,0,0.995,4
4294966671,D,S,0,0.996,5
4294966672,D,S,3,1.001,4
4294966673,U,S,0,0.997,9
4294966674,I,S,0,0.996,10
4294966674,I,S,0,0.995,8
4294966675,D,S,0,0.995,8
4294966676,D,S,4,1.001,6
4294966677,I,B,0,0.993,10
4294966678,I,B,0,0.994,3
4294966678,I,B,0,0.995,10
4294966679,D,B,1,0.994,3
4294966680,I,B,1,0.994,8
4294966681,D,B,0,0.995,10
4294966682,U,B,4,0.990,2
4294966683,D,B,0,0.994,8
4294966683,D,B,0,0.993,10
4294966684,I,S,0,0.995,7
4294966685,U,S,0,0.995,6
4294966686,I,B,0,0.993,1
4294966686,I,B,0,0.994,8
4294966687,U,B,4,0.990,3
4294966688,D,S,0,0.995,6
4294966688,D,S,0,0.996,10
4294966689,I,S,0,0.996,10
4294966690,U,S,1,0.997,8
4294966691,D,B,0,0.994,8
4294966691,I,S,0,0.995,6
4294966692,I,S,0,0.994,3
4294966693,U,S,1,0.995,7
4294966694,D,S,0,0.994,3
4294966694,I,B,0,0.994,5
4294966695,D,B,1,0.993,1
4294966696,D,B,4,0.989,8
4294966697,D,S,0,0.995,7
4294966698,D,B,0,0.994,5
4294966698,D,B,0,0.992,10
4294966699,U,S,0,0.996,9
4294966700,D,S,0,0.996,9
4294966700,D,S,0,0.997,8
4294966701,D,B,0,0.991,3
4294966701,I,S,0,0.997,5
4294966702,D,S,0,0.997,5
4294966703,I,B,0,0.991,10
4294966703,I,B,0,0.992,4
4294966704,I,S,0,0.997,6
4294966704,I,S,0,0.996,9
4294966705,U,S,3,0.999,11
4294966706,I,S,0,0.995,3
4294966706,I,S,0,0.994,5
4294966707,I,B,0,0.993,10
4294966708,U,B,2,0.991,11
4294966709,D,S,2,0.996,9
4294966710,D,B,2,0.991,11
4294966711,D,S,0,0.994,5
4294966712,I,S,0,0.994,4
4294966713,U,B,0,0.993,11
4294966714,D,B,0,0.993,11
4294966714,I,S,0,0.993,3
4294966715,D,B,2,0.988,6
4294966716,I,B,2,0.988,5
4294966717,D,B,0,0.992,4
4294966717,D,B,0,0.990,3
4294966718,I,S,0,0.992,4
4294966718,I,S,0,0.991,10
4294966719,I,B,0,0.989,8
4294966719,I,B,0,0.990,4
4294966720,D,S,1,0.992,4
4294966721,U,B,0,0.990,3
4294966722,D,S,0,0.991,10
4294966723,D,B,0,0.990,3
4294966723,D,B,0,0.989,8
4294966724,D,S,0,0.993,3
4294966724,I,B,0,0.989,2
4294966725,D,B,0,0.989,2
4294966725,D,B,0,0.988,5
4294966726,I,B,0,0.988,5
4294966727,I,B,0,0.989,1
4294966727,I,B,0,0.990,6
4294966728,I,B,0,0.991,7
4294966729,I,B,0,0.992,9
4294966730,U,S,0,0.994,5
4294966731,D,S,1,0.995,3
4294966732,D,S,1,0.996,2
4294966733,I,B,0,0.993,1
4294966734,D,B,0,0.993,1
4294966734,D,B,0,0.992,9
4294966735,I,S,0,0.993,4
4294966735,I,S,0,0.992,7
4294966736,D,S,4,0.998,8
4294966737,U,S,0,0.992,6
4294966738,U,B,2,0.989,2
4294966739,D,S,4,0.999,1
4294966740,U,B,1,0.990,5
4294966741,D,B,0,0.991,7
4294966741,D,B,0,0.990,5
4294966742,D,S,0,0.992,6
4294966742,D,S,0,0.993,4
4294966743,I,S,1,0.996,10
4294966744,I,B,0,0.990,6
4294966745,D,S,0,0.994,5
4294966745,I,B,0,0.991,4
4294966746,I,B,0,0.992,8
4294966746,I,B,0,0.993,7
4294966747,I,B,0,0.994,9
4294966748,D,B,1,0.993,7
4294966749,I,S,0,0.995,6
4294966750,D,S,0,0.995,6
4294966750,I,B,0,0.995,2
4294966751,U,B,1,0.994,10
4294966752,U,B,3,0.991,5
4294966753,D,B,3,0.991,5
4294966754,U,S,2,1.000,2
4294966755,D,B,4,0.989,7
4294966756,U,B,0,0.995,1
4294966757,D,S,2,1.000,2
4294966758,D,S,0,0.996,10
4294966758,D,S,0,0.997,10
4294966759,I,S,0,1.000,2
4294966760,D,B,0,0.995,1
4294966760,D,B,0,0.994,10
4294966761,I,B,0,0.993,3
4294966762,I,S,0,0.999,6
4294966763,I,S,0,0.998,4
4294966764,I,B,2,0.991,4
4294966765,I,B,0,0.994,9
4294966766,U,B,0,0.994,10
4294966767,D,B,0,0.994,10
4294966768,U,S,1,0.999,5
4294966769,D,B,0,0.993,3
4294966769,I,S,0,0.997,10
4294966770,D,S,0,0.997,10
4294966770,I,B,0,0.993,5
4294966771,I,B,0,0.994,5
4294966772,I,S,0,0.997,10
4294966773,I,B,0,0.995,1
4294966773,I,B,0,0.996,8
4294966774,D,B,0,0.996,8
4294966775,I,S,0,0.996,4
4294966776,D,B,0,0.995,1
4294966777,I,B,0,0.995,4
4294966778,D,S,0,0.996,4
4294966778,I,B,0,0.996,10
4294966779,U,B,2,0.994,6
4294966780,D,B,2,0.994,6
4294966781,D,B,2,0.993,5
4294966782,U,S,2,0.999,6
4294966783,D,S,0,0.997,10
4294966784,D,S,0,0.998,4
4294966784,D,S,0,0.999,6
4294966785,D,S,1,1.001,9
4294966786,U,S,4,1.005,3
4294966787,D,B,0,0.996,10
4294966787,I,S,0,0.999,9
4294966788,D,B,2,0.991,7
4294966789,I,S,0,0.998,1
4294966790,I,S,0,0.997,3
4294966790,I,S,0,0.996,3
4294966791,I,B,1,0.993,5
4294966792,U,S,1,0.997,4
4294966793,D,S,0,0.996,3
4294966793,I,B,0,0.996,3
4294966794,D,B,0,0.996,3
4294966795,I,S,0,0.996,10
4294966796,U,B,0,0.995,5
4294966797,U,B,4,0.989,4
4294966798,D,B,0,0.995,5
4294966798,D,B,0,0.993,5
4294966799,U,S,0,0.996,9
4294966800,U,B,4,0.987,8
4294966801,D,B,0,0.992,8
4294966801,D,B,0,0.990,5
4294966802,I,S,0,0.995,9
4294966802,I,S,0,0.994,2
4294966803,D,S,0,0.994,2
4294966803,I,B,0,0.990,3
4294966804,I,B,0,0.991,9
4294966805,I,S,0,0.994,7
4294966805,I,S,0,0.993,2
4294966806,U,S,0,0.993,1
4294966807,I,B,0,0.992,6
4294966808,D,B,1,0.991,9
4294966809,U,B,1,0.990,4
4294966810,D,B,0,0.992,6
4294966810,I,S,0,0.992,10
4294966811,D,S,0,0.992,10
4294966811,D,S,0,0.993,1
4294966812,I,B,0,0.991,2
4294966813,U,S,4,0.998,11
4294966814,I,B,0,0.992,4
4294966815,D,B,0,0.992,4
4294966815,D,B,0,0.991,2
4294966816,I,B,0,0.991,4
4294966817,D,S,3,0.997,5
4294966818,U,S,0,0.994,6
4294966819,D,S,0,0.994,6
4294966819,D,S,0,0.995,9
4294966820,I,S,0,0.995,2
4294966820,I,S,0,0.994,7
4294966821,U,B,2,0.989,5
4294966822,D,B,0,0.991,4
4294966823,I,S,0,0.993,4
4294966823,I,S,0,0.992,2
4294966824,I,S,0,0.991,9
4294966825,D,S,2,0.993,4
4294966826,D,S,3,0.995,2
4294966827,I,S,3,0.995,4
4294966828,I,S,2,0.993,6
4294966829,U,S,4,0.995,3
4294966830,U,B,2,0.988,6
4294966831,D,S,0,0.991,9
4294966832,I,S,0,0.991,7
4294966833,D,S,0,0.991,7
4294966834,I,S,0,0.991,3
4294966835,D,B,0,0.990,4
4294966836,U,B,1,0.988,5
4294966837,I,S,0,0.990,1
4294966838,U,S,0,0.990,2
4294966839,D,B,4,0.985,10
4294966840,D,S,0,0.990,2
4294966840,I,B,0,0.990,1
4294966841,D,B,0,0.990,1
4294966841,D,B,0,0.989,5
4294966842,U,B,0,0.988,4
4294966843,D,S,3,0.994,7
4294966844,D,S,0,0.991,3
4294966845,I,B,0,0.989,9
4294966845,I,B,0,0.990,9
4294966846,I,B,0,0.991,3
4294966847,D,S,1,0.993,6
4294966848,D,S,2,0.996,3
4294966849,D,B,0,0.991,3
4294966850,D,S,0,0.992,2
4294966850,I,B,0,0.991,9
4294966851,U,S,0,0.995,7
4294966852,D,B,0,0.991,9
4294966852,D,B,0,0.990,9
4294966853,I,S,0,0.994,3
4294966853,I,S,0,0.993,10
4294966854,I,B,0,0.990,3
4294966854,I,B,0,0.991,10
4294966855,U,B,0,0.991,11
4294966856,I,S,0,0.992,1
4294966857,D,S,0,0.992,1
4294966857,I,B,0,0.992,3
4294966858,D,S,0,0.993,10
4294966858,D,S,0,0.994,3
4294966859,I,S,0,0.994,10
4294966859,I,S,0,0.993,2
4294966860,U,S,3,0.997,9
4294966861,D,S,0,0.993,2
4294966861,D,S,0,0.994,10
4294966862,I,S,0,0.994,3
4294966863,I,B,0,0.993,10
4294966864,U,S,2,0.997,10
4294966865,U,S,0,0.994,2
4294966866,D,S,0,0.994,2
4294966867,D,S,0,0.995,7
4294966867,I,B,0,0.994,5
4294966868,I,B,0,0.995,2
4294966869,I,B,0,0.996,2
4294966870,D,S,0,0.997,10
4294966870,I,B,0,0.997,10
4294966871,U,B,0,0.997,11
4294966872,D,S,0,0.998,9
4294966872,D,S,0,0.999,1
4294966873,I,B,0,0.998,3
4294966874,I,S,0,0.999,2
4294966875,D,S,0,0.999,2
4294966875,I,B,0,0.999,4
4294966876,D,B,0,0.999,4
4294966877,I,S,0,0.999,9
4294966878,D,B,0,0.998,3
4294966879,U,S,1,1.000,7
4294966880,I,S,0,0.998,2
4294966881,D,S,0,0.998,2
4294966881,I,B,0,0.998,5
4294966882,D,B,1,0.997,11
4294966883,I,B,1,0.997,9
4294966884,D,S,2,1.001,5
4294966885,D,S,0,0.999,9
4294966885,I,B,0,0.999,3
4294966886,D,S,0,1.000,7
4294966886,I,B,0,1.000,5
4294966887,U,S,0,1.002,6
4294966888,D,S,0,1.002,6
4294966888,I,B,0,1.001,8
4294966889,D,S,0,1.003,8
4294966889,D,S,0,1.004,7
4294966890,D,S,1,1.006,4
4294966891,I,S,1,1.006,3
4294966892,D,S,0,1.005,3
4294966892,I,B,0,1.002,2
4294966893,D,S,0,1.006,3
4294966894,I,S,0,1.006,10
4294966895,I,S,0,1.005,8
4294966895,I,S,0,1.004,9
4294966896,U,S,2,1.006,9
4294966897,D,S,0,1.004,9
4294966897,D,S,0,1.005,8
4294966898,I,B,0,1.003,3
4294966898,I,B,0,1.004,1
4294966899,U,B,2,1.002,1
4294966900,I,B,0,1.005,6
4294966901,U,S,4,1.010,2
4294966902,D,S,0,1.006,9
4294966902,D,S,0,1.007,3
4294966903,U,B,0,1.005,5
4294966904,U,S,0,1.008,9
4294966905,D,B,0,1.005,5
4294966905,I,S,0,1.007,2
4294966906,I,S,0,1.006,9
4294966906,I,S,0,1.005,9
4294966907,D,B,2,1.002,1
4294966908,D,S,1,1.006,9
4294966909,D,S,0,1.005,9
4294966909,D,S,0,1.007,2
4294966910,U,B,0,1.004,2
4294966911,D,S,4,1.012,8
4294966912,D,B,1,1.003,3
4294966913,I,B,0,1.005,4
4294966913,I,B,0,1.006,4
4294966914,I,S,4,1.012,6
4294966915,U,S,1,1.009,11
4294966916,U,S,2,1.010,1
4294966917,I,B,0,1.007,7
4294966918,U,B,1,1.006,5
4294966919,U,S,1,1.009,12
4294966920,D,S,0,1.008,9
4294966920,D,S,0,1.009,12
4294966921,I,B,0,1.008,5
4294966922,I,B,0,1.009,1
